5.364487097865916 3.721665817738736 1.5407079354492574 0.14422977959825284 0
4.936036503937782 3.459800420651236 1.8493552518481358 0.325749326365916 0
4.115758644349132 2.074721117185384 1.0860465053384445 0.36526139100273214 0
5.989293689728808 4.263200681184677 1.1938562154170103 0.1844322197763123 0
5.197936067704625 3.47636990712801 1.647046574485806 0.1729355186937517 0
5.471894806045589 4.2101845855177 1.7061139214193277 0.13162131842711053 0
4.343597287732387 3.1059723825815153 1.257595208127666 0.23593796080142063 0
5.581752031663003 3.8353508500922415 1.53991649591348 0.27542327558133584 0
5.412181028776719 3.762649825217369 1.3087840665623915 0.21829506904483542 0
5.63370084612183 4.339266083756457 1.5705148354089278 0.42078665600726944 0
5.076027317461973 3.327711741794373 1.2769082312640492 0.18653605285847474 0
5.160558021449811 3.346506211872438 1.662761226559747 0.18909457845566896 0
4.832084695217852 3.2728449936077277 1.2173508854017354 0.2754463277659194 0
5.033643151930267 3.375984991466435 1.6246390798368566 0.36915060591191673 0
4.939260074796122 3.6652808185704147 1.881098485048542 0.22773450808761098 0
4.290521448693778 2.8711096837574095 1.130373424394501 0.1844806393314704 0
5.673904765241486 3.7251146812313873 1.8438740181854771 0.38548197154994185 0
5.058659295512783 3.3082047300958224 1.6828325809418556 0.27061108247446514 0
5.552332127010571 4.329858712726052 1.5653648839230738 0.31703909582710665 0
5.370663007887081 3.4265868794632612 1.4658387910264887 0.14923807363689104 0
4.343874675407924 2.8603998708398026 1.4941532744881294 0.22122815880248173 0
5.026335586640464 3.364341464900119 1.5860613306984466 0.5101823475731122 0
4.764444697335592 3.1220569525893334 1.7587478867889093 0.35738463822991595 0
4.5344607145126 2.923163719420291 1.4355199456956276 0.4006053388877917 0
5.093256821831502 3.250403494778864 1.3666542400320032 0.32614297902713885 0
4.684334771758876 3.436899350117527 1.5304127234781346 0.3133666525100263 0
4.830979956936617 3.126524131640575 1.3405256924228792 0.07878359674719487 0
4.7130475800287455 3.288109810129021 1.2991326343619678 0.23074225049973002 0
4.976972648515755 3.593657690562867 1.3815841927424066 0.3312979700169228 0
4.68142640614948 2.445417072489291 1.3425307061187024 0.28167804144496594 0
5.265181301627628 3.5384056068236807 1.338438658947801 0.1999124067308571 0
